,0,1,2,3,4,5,6,7,8,9
79,4623.0,1740.0,10771.0,5188.0,8827.0,0.0,8604.0,203.0,44.0,40248.0
80,18397.0,98.0,0.0,0.0,0.0,0.0,21505.0,0.0,0.0,5213.0
81,7191.0,8551.0,4162.0,16904.0,652.0,11.0,1914.0,575.0,40.0,34273.0
82,1656.0,12657.0,4255.0,7345.0,545.0,0.0,7111.0,1490.0,4941.0,17298.0
83,0.0,31878.0,0.0,0.0,0.0,0.0,8122.0,0.0,0.0,20835.0
84,9306.0,4226.0,635.0,2913.0,149.0,1342.0,21100.0,328.0,1.0,25345.0
85,3101.0,594.0,5465.0,0.0,3756.0,7927.0,19152.0,5.0,0.0,48153.0
86,2126.0,6543.0,13421.0,10555.0,0.0,1607.0,1792.0,890.0,3066.0,22251.0
87,323.0,29962.0,958.0,5292.0,2059.0,436.0,176.0,650.0,144.0,14141.0
88,2933.0,10745.0,3928.0,5331.0,97.0,5.0,15533.0,28.0,1400.0,34718.0
89,0.0,15292.0,0.0,0.0,0.0,0.0,24708.0,0.0,0.0,41201.0
90,7490.0,9498.0,8226.0,10006.0,738.0,543.0,1372.0,1324.0,803.0,9355.0
91,2641.0,7168.0,1215.0,7771.0,340.0,0.0,6856.0,0.0,14009.0,29150.0
92,1849.0,25618.0,3798.0,1919.0,1235.0,1959.0,2419.0,1203.0,0.0,35844.0
93,8197.0,319.0,4721.0,5192.0,6095.0,6077.0,3108.0,1040.0,5251.0,43456.0
94,10427.0,52.0,2495.0,3819.0,1553.0,17780.0,2181.0,560.0,1133.0,50469.0
95,2465.0,4846.0,1931.0,11455.0,4169.0,2569.0,12376.0,189.0,0.0,31085.0
96,12612.0,11897.0,3166.0,5006.0,333.0,0.0,1745.0,4184.0,1057.0,6966.0
97,16616.0,246.0,8397.0,2605.0,268.0,0.0,11200.0,56.0,612.0,39092.0
98,8197.0,4303.0,3785.0,16678.0,5129.0,13.0,0.0,1656.0,239.0,2761.0
99,7547.0,573.0,1184.0,0.0,0.0,2160.0,21579.0,1419.0,5538.0,29785.0
100,8049.0,0.0,10556.0,3352.0,1526.0,569.0,15948.0,0.0,0.0,33447.0
101,6406.0,0.0,10414.0,475.0,14345.0,7271.0,357.0,4.0,728.0,50391.0
102,3005.0,24344.0,0.0,0.0,0.0,0.0,12651.0,0.0,0.0,1789.0
103,7263.0,293.0,2177.0,0.0,10347.0,10027.0,8844.0,947.0,102.0,45588.0
104,0.0,31390.0,0.0,855.0,0.0,0.0,5244.0,0.0,2511.0,297.0
105,667.0,20748.0,8491.0,408.0,7731.0,0.0,1398.0,557.0,0.0,16504.0
106,0.0,24043.0,0.0,0.0,0.0,0.0,15957.0,0.0,0.0,38356.0
107,0.0,21133.0,0.0,0.0,0.0,0.0,18867.0,0.0,0.0,39985.0
108,7004.0,4176.0,7520.0,4687.0,0.0,10995.0,497.0,4712.0,409.0,15361.0
109,8469.0,9429.0,7635.0,2838.0,1771.0,4732.0,3069.0,1864.0,193.0,3697.0
110,6497.0,6060.0,10142.0,1368.0,6649.0,3630.0,5653.0,1.0,0.0,33139.0
111,12124.0,8128.0,2352.0,653.0,1171.0,0.0,15572.0,0.0,0.0,51594.0
112,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16256.0
113,0.0,15421.0,1813.0,32.0,12428.0,9870.0,0.0,436.0,0.0,2146.0
114,4959.0,23747.0,3368.0,5667.0,173.0,2073.0,0.0,13.0,0.0,21277.0
115,0.0,35604.0,0.0,525.0,2723.0,842.0,306.0,0.0,0.0,27173.0
116,7207.0,3271.0,6113.0,4014.0,8576.0,7922.0,1144.0,1247.0,506.0,12142.0
117,0.0,34892.0,0.0,0.0,0.0,0.0,5108.0,0.0,0.0,19105.0
118,8124.0,2356.0,12367.0,1775.0,1987.0,3687.0,9332.0,372.0,0.0,49283.0
119,7131.0,5592.0,2274.0,3178.0,0.0,218.0,16679.0,0.0,4928.0,25246.0
120,8949.0,4359.0,2288.0,10097.0,5695.0,373.0,8201.0,38.0,0.0,51986.0
121,1937.0,9530.0,3730.0,1876.0,243.0,15499.0,3444.0,3741.0,0.0,18465.0
122,0.0,20187.0,0.0,0.0,0.0,0.0,11011.0,0.0,8802.0,40898.0
123,4.0,6631.0,14023.0,1323.0,4147.0,4591.0,827.0,192.0,8262.0,19034.0
124,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,49028.0
125,2762.0,20857.0,2656.0,4591.0,1605.0,0.0,4507.0,3022.0,0.0,4554.0
126,10435.0,330.0,8648.0,11046.0,3850.0,961.0,1970.0,2212.0,548.0,26324.0
127,5089.0,10014.0,957.0,10225.0,2423.0,0.0,8843.0,376.0,2073.0,26667.0
128,89.0,11666.0,6403.0,18103.0,3067.0,0.0,573.0,66.0,33.0,5957.0
129,4774.0,19252.0,1720.0,0.0,0.0,2700.0,9339.0,0.0,2215.0,41177.0
130,0.0,36970.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,44204.0
131,0.0,1846.0,0.0,3629.0,0.0,0.0,34525.0,0.0,0.0,44414.0
132,5853.0,6378.0,2041.0,3551.0,10760.0,9672.0,1305.0,0.0,440.0,36382.0
133,4991.0,3707.0,2435.0,7502.0,0.0,0.0,21323.0,0.0,42.0,54910.0
134,0.0,21076.0,0.0,695.0,0.0,0.0,17776.0,453.0,0.0,18420.0
135,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46116.0
136,7750.0,16417.0,3115.0,198.0,2441.0,0.0,9855.0,0.0,224.0,33605.0
137,9430.0,14995.0,0.0,0.0,0.0,0.0,15575.0,0.0,0.0,867.0
138,0.0,5117.0,4125.0,13448.0,16411.0,749.0,0.0,150.0,0.0,13777.0
139,1286.0,1219.0,1142.0,2674.0,0.0,0.0,33679.0,0.0,0.0,39428.0
140,4512.0,5888.0,2667.0,21006.0,3393.0,688.0,563.0,934.0,349.0,25130.0
141,5467.0,3940.0,2370.0,13783.0,785.0,12614.0,0.0,1041.0,0.0,12336.0
142,20809.0,2388.0,4587.0,0.0,0.0,0.0,11809.0,239.0,168.0,30045.0
143,4149.0,2938.0,811.0,1020.0,2054.0,0.0,23460.0,0.0,5568.0,46441.0
144,12994.0,402.0,4340.0,7580.0,0.0,0.0,11559.0,344.0,2781.0,7499.0
145,65.0,12881.0,0.0,145.0,0.0,0.0,22755.0,0.0,4154.0,53325.0
146,0.0,6793.0,3347.0,14104.0,0.0,0.0,13104.0,2249.0,403.0,22606.0
147,10394.0,11379.0,2395.0,11048.0,0.0,2044.0,2120.0,534.0,86.0,1480.0
148,1401.0,2017.0,665.0,364.0,1783.0,0.0,28317.0,289.0,5164.0,26067.0
149,5242.0,27725.0,0.0,0.0,0.0,0.0,7033.0,0.0,0.0,25883.0
150,6136.0,5175.0,2766.0,0.0,0.0,526.0,24301.0,1040.0,56.0,31560.0
151,5566.0,12093.0,2017.0,3906.0,320.0,0.0,5893.0,1748.0,8457.0,8229.0
152,4316.0,2072.0,5444.0,13784.0,5772.0,7463.0,526.0,623.0,0.0,27032.0
153,4992.0,20036.0,0.0,8962.0,4305.0,0.0,0.0,1397.0,308.0,16961.0
154,0.0,34034.0,0.0,402.0,0.0,0.0,1861.0,919.0,2784.0,17793.0
155,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,55022.0
156,0.0,24634.0,1613.0,0.0,1899.0,11387.0,0.0,467.0,0.0,30958.0
157,3684.0,926.0,11129.0,3690.0,16618.0,3947.0,6.0,0.0,0.0,33559.0
158,5978.0,1934.0,4956.0,14414.0,3048.0,1290.0,5485.0,2495.0,400.0,31982.0
159,4812.0,16046.0,2190.0,1657.0,0.0,0.0,14043.0,0.0,1252.0,43649.0
160,2735.0,10673.0,9598.0,13538.0,2107.0,242.0,728.0,377.0,2.0,35877.0
161,16288.0,323.0,0.0,59.0,0.0,195.0,21333.0,1192.0,610.0,41999.0
162,15463.0,272.0,9436.0,1441.0,2007.0,3638.0,99.0,132.0,7512.0,8058.0
163,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40113.0
164,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37269.0
165,0.0,16053.0,0.0,0.0,0.0,0.0,23947.0,0.0,0.0,5989.0
166,10808.0,0.0,7439.0,1260.0,3051.0,314.0,12919.0,354.0,3855.0,23058.0
167,49.0,6082.0,0.0,0.0,0.0,0.0,33869.0,0.0,0.0,4753.0
168,0.0,7914.0,341.0,226.0,5873.0,4185.0,16224.0,0.0,5237.0,44344.0
169,147.0,32344.0,558.0,0.0,0.0,6150.0,0.0,801.0,0.0,14570.0
170,6998.0,12052.0,3110.0,11363.0,3713.0,0.0,4.0,1121.0,1639.0,14598.0
171,1644.0,219.0,18502.0,9704.0,7266.0,0.0,2665.0,0.0,0.0,3189.0
172,14844.0,3106.0,3903.0,12873.0,1770.0,2437.0,817.0,250.0,0.0,34774.0
173,3700.0,3140.0,5906.0,2936.0,6593.0,4139.0,12742.0,0.0,844.0,32110.0
174,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,49910.0
175,1855.0,24019.0,5709.0,1188.0,1194.0,9.0,4397.0,1629.0,0.0,249.0
176,11984.0,2370.0,3857.0,13149.0,129.0,4047.0,2257.0,2207.0,0.0,10888.0
177,8001.0,12495.0,1059.0,15263.0,754.0,835.0,1327.0,176.0,90.0,28395.0
178,0.0,38413.0,0.0,0.0,0.0,0.0,1587.0,0.0,0.0,4611.0
179,2464.0,20042.0,3825.0,3685.0,5775.0,0.0,3719.0,490.0,0.0,4703.0
180,4727.0,9085.0,3233.0,19998.0,1183.0,0.0,1534.0,200.0,40.0,23417.0
181,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14419.0
182,3661.0,10052.0,1214.0,7471.0,15913.0,1137.0,0.0,0.0,552.0,20913.0
183,0.0,28178.0,124.0,10923.0,630.0,0.0,0.0,145.0,0.0,23152.0
184,7105.0,2293.0,6576.0,16273.0,2915.0,736.0,902.0,832.0,2368.0,11878.0
185,0.0,8418.0,1381.0,2082.0,7213.0,0.0,1446.0,283.0,19177.0,41844.0
186,5026.0,25836.0,635.0,223.0,0.0,0.0,6806.0,1474.0,0.0,15753.0
187,0.0,10542.0,321.0,0.0,4696.0,0.0,24401.0,40.0,0.0,14204.0
188,27524.0,19.0,188.0,0.0,0.0,0.0,11740.0,529.0,0.0,36235.0
189,7580.0,2493.0,1904.0,2709.0,0.0,411.0,21565.0,0.0,3338.0,36733.0
190,14014.0,0.0,6502.0,0.0,242.0,1954.0,17114.0,174.0,0.0,13282.0
191,2917.0,3597.0,7366.0,4887.0,1476.0,11440.0,7545.0,275.0,497.0,47047.0
192,8862.0,15389.0,1613.0,6513.0,7605.0,0.0,0.0,18.0,0.0,28947.0
193,1297.0,18660.0,8452.0,879.0,6580.0,4132.0,0.0,0.0,0.0,26116.0
194,194.0,39806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835.0
195,5015.0,5151.0,7262.0,18494.0,39.0,0.0,1531.0,1995.0,513.0,24423.0
196,5406.0,4431.0,6942.0,11848.0,4269.0,1005.0,5385.0,579.0,135.0,20057.0
197,2056.0,2076.0,7661.0,14797.0,3670.0,3705.0,6035.0,0.0,0.0,36134.0
198,11123.0,0.0,1335.0,0.0,0.0,0.0,26777.0,765.0,0.0,33345.0
199,7330.0,2839.0,10845.0,8516.0,893.0,4114.0,4944.0,268.0,251.0,32243.0
200,0.0,21601.0,2822.0,10224.0,2572.0,292.0,1275.0,1214.0,0.0,10552.0
201,0.0,9289.0,2992.0,212.0,13183.0,3762.0,9860.0,702.0,0.0,53201.0
202,101.0,30596.0,451.0,0.0,340.0,551.0,4280.0,0.0,3681.0,20513.0
203,5228.0,18407.0,5150.0,6601.0,0.0,0.0,359.0,833.0,3422.0,29799.0
204,10965.0,4383.0,8290.0,2224.0,1677.0,7580.0,219.0,252.0,4410.0,31135.0
205,0.0,14563.0,0.0,0.0,0.0,0.0,25437.0,0.0,0.0,17753.0
206,8947.0,0.0,0.0,0.0,0.0,0.0,17688.0,180.0,13185.0,7059.0
207,13033.0,336.0,212.0,0.0,0.0,0.0,26032.0,387.0,0.0,39876.0
208,11064.0,8717.0,0.0,0.0,0.0,0.0,20219.0,0.0,0.0,28896.0
209,3897.0,0.0,0.0,0.0,0.0,0.0,35290.0,813.0,0.0,8112.0
210,0.0,12577.0,1162.0,4063.0,6959.0,2000.0,11354.0,1885.0,0.0,17205.0
211,0.0,520.0,0.0,29.0,0.0,0.0,23694.0,0.0,15757.0,41457.0
212,2062.0,3699.0,11560.0,10512.0,3587.0,4181.0,4399.0,0.0,0.0,27255.0
213,3158.0,0.0,25.0,0.0,0.0,0.0,36817.0,0.0,0.0,53998.0
214,4764.0,3629.0,8227.0,20978.0,16.0,1493.0,657.0,229.0,7.0,34096.0
215,534.0,1684.0,0.0,1531.0,0.0,0.0,31193.0,258.0,4800.0,42726.0
216,8071.0,1205.0,5443.0,12091.0,7015.0,0.0,5589.0,0.0,586.0,45018.0
217,172.0,311.0,0.0,0.0,36920.0,2172.0,425.0,0.0,0.0,13040.0
218,2378.0,467.0,7857.0,2575.0,739.0,17970.0,7875.0,122.0,17.0,37656.0
219,8524.0,1785.0,7175.0,18107.0,1145.0,772.0,1044.0,931.0,517.0,21999.0
220,1560.0,24708.0,117.0,1095.0,0.0,0.0,12520.0,0.0,0.0,15400.0
221,3768.0,14579.0,3504.0,8385.0,0.0,3527.0,4678.0,0.0,1559.0,7193.0
222,9696.0,478.0,2105.0,120.0,109.0,9973.0,3750.0,378.0,13391.0,27891.0
223,1781.0,8261.0,6686.0,6676.0,9445.0,242.0,1864.0,5045.0,0.0,3784.0
224,0.0,31850.0,1626.0,0.0,5572.0,0.0,718.0,234.0,0.0,20659.0
225,5474.0,2274.0,6171.0,340.0,20489.0,1030.0,900.0,18.0,3304.0,24489.0
226,14970.0,3485.0,1974.0,10365.0,7442.0,6.0,888.0,599.0,271.0,5699.0
227,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31535.0
228,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25556.0
229,211.0,16130.0,0.0,0.0,0.0,0.0,5660.0,0.0,17999.0,36089.0
230,5532.0,2219.0,5276.0,7587.0,11272.0,6757.0,207.0,1150.0,0.0,24961.0
231,3106.0,9493.0,8901.0,10587.0,2783.0,1170.0,3871.0,89.0,0.0,27041.0
232,1581.0,4179.0,10116.0,4786.0,2098.0,13281.0,2677.0,214.0,1068.0,11639.0
233,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42669.0
234,0.0,27208.0,0.0,530.0,0.0,0.0,11469.0,0.0,793.0,51802.0
235,0.0,1153.0,0.0,0.0,0.0,0.0,38847.0,0.0,0.0,17788.0
236,1852.0,21835.0,1581.0,9624.0,145.0,3304.0,0.0,1646.0,13.0,10273.0
237,10413.0,3733.0,1746.0,18377.0,253.0,0.0,292.0,0.0,5186.0,6421.0
238,0.0,38929.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,594.0
239,14464.0,7658.0,0.0,0.0,0.0,0.0,17878.0,0.0,0.0,48245.0
240,5889.0,298.0,12135.0,17353.0,280.0,39.0,2749.0,641.0,616.0,23792.0
241,633.0,15565.0,0.0,0.0,0.0,0.0,23802.0,0.0,0.0,46728.0
242,1494.0,13663.0,1827.0,3883.0,0.0,0.0,10502.0,0.0,8631.0,35429.0
243,0.0,39383.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,5272.0
244,10028.0,483.0,2150.0,10077.0,7638.0,1606.0,6878.0,166.0,974.0,43210.0
245,3534.0,6487.0,1707.0,23094.0,576.0,155.0,360.0,3879.0,208.0,3958.0
246,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10138.0
247,7554.0,4948.0,1252.0,16191.0,4998.0,119.0,4734.0,0.0,204.0,43161.0
248,999.0,911.0,2104.0,10097.0,7496.0,13186.0,4326.0,881.0,0.0,30852.0
249,6613.0,5426.0,935.0,314.0,428.0,3601.0,9334.0,181.0,13168.0,34484.0
250,4355.0,3167.0,5854.0,18575.0,2229.0,547.0,2762.0,2087.0,424.0,1655.0
251,8522.0,29457.0,0.0,0.0,0.0,0.0,1777.0,0.0,244.0,5061.0
252,956.0,8473.0,2569.0,7544.0,17383.0,1833.0,776.0,466.0,0.0,13915.0
253,1636.0,13953.0,5212.0,13588.0,2174.0,0.0,2094.0,1343.0,0.0,26257.0
254,1589.0,510.0,4799.0,444.0,1577.0,22132.0,8157.0,792.0,0.0,19928.0
255,8395.0,49.0,12715.0,3346.0,2603.0,8170.0,4194.0,459.0,69.0,20120.0
256,0.0,324.0,0.0,0.0,0.0,8924.0,30752.0,0.0,0.0,54735.0
257,13493.0,2925.0,3705.0,3035.0,181.0,1490.0,14316.0,412.0,443.0,23285.0
258,0.0,394.0,0.0,0.0,0.0,0.0,39606.0,0.0,0.0,12215.0
259,2073.0,5177.0,9682.0,8498.0,10581.0,1196.0,307.0,2368.0,118.0,25757.0
260,3753.0,30561.0,0.0,300.0,0.0,0.0,5386.0,0.0,0.0,53222.0
261,3380.0,6799.0,6866.0,12785.0,4614.0,213.0,4041.0,1302.0,0.0,29885.0
262,39.0,27.0,9238.0,14250.0,1337.0,680.0,8825.0,5604.0,0.0,4849.0
263,3647.0,12018.0,12151.0,3928.0,3141.0,1034.0,3261.0,139.0,681.0,43018.0
264,4559.0,21287.0,637.0,11064.0,1408.0,1045.0,0.0,0.0,0.0,30112.0
265,6934.0,1780.0,3655.0,4860.0,14309.0,7967.0,296.0,0.0,199.0,51797.0
266,3251.0,9462.0,580.0,12240.0,1107.0,11.0,12206.0,1143.0,0.0,18278.0
267,5453.0,9663.0,7674.0,11651.0,783.0,4049.0,226.0,0.0,501.0,23123.0
268,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36524.0
269,19110.0,0.0,0.0,0.0,0.0,0.0,20890.0,0.0,0.0,48649.0
270,462.0,36565.0,0.0,2817.0,0.0,0.0,0.0,0.0,156.0,8426.0
271,0.0,39846.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,19331.0
272,16039.0,425.0,4205.0,11850.0,1647.0,771.0,4440.0,0.0,623.0,43285.0
273,9301.0,22233.0,2.0,0.0,0.0,0.0,7790.0,430.0,244.0,1529.0
274,3642.0,8500.0,1423.0,0.0,1917.0,4575.0,19943.0,0.0,0.0,39345.0
275,0.0,7345.0,0.0,0.0,0.0,0.0,32655.0,0.0,0.0,45170.0
276,0.0,2499.0,0.0,0.0,0.0,0.0,37501.0,0.0,0.0,50133.0
277,4.0,507.0,3583.0,693.0,32057.0,1796.0,0.0,1360.0,0.0,17243.0
278,974.0,5011.0,7538.0,7838.0,609.0,2.0,17658.0,0.0,370.0,46165.0
279,3277.0,2597.0,9218.0,7868.0,940.0,3245.0,11839.0,1016.0,0.0,14405.0
280,2451.0,5516.0,3027.0,4774.0,8880.0,12924.0,1777.0,651.0,0.0,7100.0
281,2556.0,23078.0,2849.0,9354.0,0.0,0.0,22.0,2141.0,0.0,16450.0
282,117.0,9576.0,5231.0,2657.0,14426.0,6932.0,828.0,16.0,217.0,29468.0
283,7938.0,12829.0,5029.0,8826.0,3197.0,212.0,564.0,525.0,880.0,30676.0
284,12325.0,1200.0,580.0,1054.0,3019.0,11752.0,8298.0,1772.0,0.0,44265.0
285,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40195.0
286,0.0,3445.0,0.0,0.0,0.0,0.0,36555.0,0.0,0.0,19085.0
287,0.0,4398.0,3573.0,8067.0,6022.0,16542.0,0.0,1398.0,0.0,26723.0
288,6673.0,11622.0,3030.0,8355.0,8284.0,2020.0,16.0,0.0,0.0,4121.0
289,7508.0,1708.0,7664.0,20847.0,560.0,0.0,1221.0,487.0,5.0,25513.0
290,0.0,38.0,2970.0,0.0,2759.0,30844.0,0.0,0.0,3389.0,2189.0
291,2127.0,4928.0,2646.0,0.0,12.0,0.0,28617.0,0.0,1670.0,37706.0
292,2253.0,13217.0,0.0,0.0,0.0,0.0,24530.0,0.0,0.0,16426.0
